,BEZIRK,ELEM_NR,STRSCHL,STR_NAME,date,dist_left,dist_right,hour
2329,Reinickendorf,39640036_40640003.01,4666,Waidmannsluster Damm,2018-10-10,72.7,33.0,9
2330,Reinickendorf,39640036_40640003.01,4666,Waidmannsluster Damm,2018-11-01,114.0,36.0,10
2331,Reinickendorf,40640003_40640002.01,4666,Waidmannsluster Damm,2018-10-17,87.4,22.0,10
2332,Reinickendorf,40640003_40640002.01,4666,Waidmannsluster Damm,2018-11-01,72.4,23.0,10
2333,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-09-25,75.33333333333333,50.0,8
2334,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-09-25,114.8,33.0,8
2335,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-09-26,136.7,40.0,16
2336,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-09-26,215.83333333333334,68.0,16
2337,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-02,142.4,36.0,8
2338,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-05,124.0,26.0,8
2339,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-05,206.6,41.0,8
2340,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-05,85.4,41.0,8
2341,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-05,201.0,147.0,8
2342,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-05,116.5,20.0,17
2343,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-09,157.6,999.0,9
2344,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-09,183.0,72.0,9
2345,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-10,141.66666666666666,32.0,9
2346,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-10,72.9,43.0,9
2347,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-11,140.66666666666666,23.0,9
2348,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-12,128.5,47.0,9
2349,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-12,106.6,24.0,9
2350,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-17,78.4,25.0,10
2351,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-17,84.2,17.0,10
2352,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-17,99.0,24.0,10
2353,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-17,84.2,59.0,10
2354,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-17,197.125,51.0,8
2355,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-17,145.0,51.0,8
2356,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-18,131.83333333333334,31.0,17
2357,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-18,89.9,31.0,17
2358,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-18,103.4,40.0,17
2359,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-10-25,109.0,52.0,9
2360,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-11-01,99.1,19.0,10
2361,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-11-01,76.0,25.0,10
2362,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-11-01,95.66666666666667,25.0,10
2363,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-11-07,135.625,71.0,8
2364,Reinickendorf,40640002_40640028.01,4666,Waidmannsluster Damm,2018-11-07,153.7,147.0,8
2365,Reinickendorf,40640028_40640017.01,4666,Waidmannsluster Damm,2018-09-24,148.16666666666666,97.0,9
2366,Reinickendorf,40640028_40640017.01,4666,Waidmannsluster Damm,2018-09-24,67.1,97.0,9
2367,Reinickendorf,40640028_40640017.01,4666,Waidmannsluster Damm,2018-09-28,136.8,999.0,17
2368,Reinickendorf,40640028_40640017.01,4666,Waidmannsluster Damm,2018-10-09,184.3,33.0,9
2369,Reinickendorf,40640028_40640017.01,4666,Waidmannsluster Damm,2018-10-17,138.66666666666666,999.0,10
